Date,Open,High,Low,Close,Adj Close,Volume
1993-07-05,11.937500,12.187500,11.625000,12.187500,7.515480,3234600
1993-07-12,12.187500,12.500000,12.000000,12.062500,7.438397,2521400
1993-07-19,11.875000,11.937500,11.187500,11.312500,6.975904,5351800
1993-07-26,11.375000,11.625000,10.812500,11.500000,7.091526,10936000
1993-08-02,11.375000,11.500000,10.937500,11.375000,7.014445,4306600
1993-08-09,11.312500,11.750000,10.625000,10.875000,6.706117,10730200
1993-08-16,10.875000,11.125000,10.500000,10.750000,6.629036,6245400
1993-08-23,10.750000,10.812500,9.875000,10.000000,6.166545,8289600
1993-08-30,10.125000,10.687500,9.875000,10.187500,6.282168,15324600
1993-09-06,10.187500,10.187500,9.187500,9.937500,6.128007,5658800
1993-09-13,10.125000,10.375000,9.375000,9.625000,5.935298,9096600
1993-09-20,9.625000,10.125000,9.375000,10.062500,6.205085,13196200
1993-09-27,10.062500,10.187500,9.187500,9.187500,5.665514,5666800
1993-10-04,9.375000,9.875000,9.000000,9.312500,5.742596,18020000
1993-10-11,9.375000,9.875000,9.375000,9.812500,6.050922,9079600
1993-10-18,9.812500,10.375000,9.687500,10.250000,6.320712,9897400
1993-10-25,9.687500,9.937500,9.250000,9.875000,6.089464,8471600
1993-11-01,9.875000,10.187500,9.625000,9.750000,6.012382,8464000
1993-11-08,9.875000,11.000000,9.875000,10.625000,6.551952,5768200
1993-11-15,11.000000,11.125000,10.375000,10.625000,6.551952,5192000
1993-11-22,10.500000,10.937500,10.187500,10.937500,6.744659,2748600
1993-11-29,10.937500,11.062500,10.687500,10.687500,6.590494,4437800
1993-12-06,10.500000,10.875000,10.250000,10.375000,6.397789,3793200
1993-12-13,10.437500,10.562500,10.250000,10.375000,6.397789,2617400
1993-12-20,10.375000,10.375000,9.812500,10.000000,6.166545,4166600
1993-12-27,10.125000,10.500000,10.062500,10.375000,6.397789,3575800
1994-01-03,10.937500,11.562500,10.812500,11.062500,6.821740,17124600
1994-01-10,11.187500,11.375000,10.875000,11.062500,6.821740,4134000
1994-01-17,11.062500,11.125000,10.687500,10.812500,6.667577,2902200
1994-01-24,10.937500,10.937500,10.250000,10.500000,6.474873,4261400
1994-01-31,10.625000,11.312500,10.562500,10.750000,6.629036,6656800
1994-02-07,10.687500,11.062500,10.562500,10.875000,6.706117,3570600
1994-02-14,10.750000,11.187500,10.687500,11.000000,6.783199,4208400
1994-02-21,11.062500,12.312500,11.062500,12.187500,7.515480,13566000
1994-02-28,12.500000,12.625000,11.687500,12.312500,7.592558,13767000
1994-03-07,12.437500,12.500000,12.125000,12.250000,7.554018,5803400
1994-03-14,12.125000,12.250000,11.625000,11.937500,7.361313,4342800
1994-03-21,11.812500,12.187500,11.687500,11.750000,7.245689,3253800
1994-03-28,11.812500,11.875000,10.625000,11.000000,6.783199,5391800
1994-04-04,11.000000,12.062500,10.562500,12.062500,7.438397,7006000
1994-04-11,11.937500,12.125000,11.375000,11.375000,7.014445,4656200
1994-04-18,11.500000,11.500000,10.812500,11.312500,6.975904,3619000
1994-04-25,11.375000,11.500000,10.375000,10.687500,6.590494,5116600
1994-05-02,10.812500,11.000000,10.312500,10.500000,6.474873,5493600
1994-05-09,10.500000,11.312500,10.437500,10.625000,6.551952,7668000
1994-05-16,10.750000,11.000000,10.250000,10.875000,6.706117,5917400
