Date,Open,High,Low,Close,Adj Close,Volume
1983-12-19,0.000000,3.400673,3.333333,3.333333,0.956191,60800
1983-12-26,0.000000,3.367003,3.265993,3.265993,0.936875,88800
1984-01-02,0.000000,3.400673,3.299663,3.333333,0.956191,128800
1984-01-09,0.000000,3.468014,3.367003,3.400673,0.975509,200400
1984-01-16,0.000000,3.434343,3.232323,3.232323,0.927216,497400
1984-01-23,0.000000,3.367003,3.265993,3.299663,0.946534,1002000
1984-01-30,0.000000,3.299663,3.232323,3.232323,0.927216,278000
1984-02-06,3.164983,3.299663,3.164983,3.164983,0.907899,55800
1984-02-13,0.000000,3.198653,3.097643,3.198653,0.917558,283200
1984-02-20,0.000000,3.097643,2.895623,2.895623,0.830631,61600
1984-02-27,0.000000,2.996633,2.895623,2.929293,0.840290,92200
1984-03-05,0.000000,2.996633,2.895623,2.895623,0.830631,153400
1984-03-12,0.000000,2.962963,2.895623,2.895623,0.830631,92800
1984-03-19,0.000000,2.962963,2.828283,2.895623,0.830631,286800
1984-03-26,0.000000,2.962963,2.861953,2.861953,0.820973,98800
1984-04-02,0.000000,2.929293,2.861953,2.895623,0.830631,18800
1984-04-09,0.000000,2.861953,2.693603,2.828283,0.811314,143000
1984-04-16,0.000000,2.828283,2.727273,2.727273,0.782339,125600
1984-04-23,0.000000,2.794613,2.693603,2.693603,0.772680,108600
1984-04-30,0.000000,2.693603,2.592592,2.659933,0.763022,1173000
1984-05-07,0.000000,2.828283,2.626263,2.727273,0.782339,571800
1984-05-14,2.727273,2.794613,2.575758,2.592592,0.743705,656000
1984-05-21,0.000000,2.592592,2.491582,2.491582,0.714729,98400
1984-05-28,0.000000,2.592592,2.491582,2.491582,0.714729,31600
1984-06-04,0.000000,2.558923,2.457912,2.491582,0.714729,896400
1984-06-11,0.000000,2.693603,2.558923,2.592592,0.743705,226400
1984-06-18,0.000000,2.659933,2.558923,2.558923,0.734046,68200
1984-06-25,0.000000,2.626263,2.525253,2.525253,0.724388,135000
1984-07-02,0.000000,2.558923,2.491582,2.558923,0.734046,2456000
1984-07-09,0.000000,2.525253,2.424242,2.508418,0.719558,436000
1984-07-16,0.000000,2.592592,2.457912,2.592592,0.743705,259400
1984-07-23,0.000000,2.626263,2.558923,2.558923,0.734046,166200
1984-07-30,0.000000,2.727273,2.558923,2.727273,0.782339,316600
1984-08-06,0.000000,2.794613,2.659933,2.794613,0.801655,137200
1984-08-13,0.000000,2.828283,2.727273,2.760943,0.791997,70200
1984-08-20,0.000000,2.929293,2.760943,2.895623,0.830631,111600
1984-08-27,2.929293,3.030303,2.895623,2.962963,0.849948,122000
1984-09-03,2.946128,2.996633,2.895623,2.962963,0.849948,185000
1984-09-10,2.962963,2.996633,2.929293,2.996633,0.859606,80800
1984-09-17,2.996633,3.097643,2.996633,3.063973,0.878923,245200
1984-09-24,3.097643,3.097643,3.030303,3.030303,0.869265,188000
1984-10-01,3.047138,3.063973,2.996633,3.030303,0.869265,433800
1984-10-08,3.030303,3.097643,3.030303,3.097643,0.888582,45600
1984-10-15,3.097643,3.232323,3.097643,3.164983,0.907899,142000
1984-10-22,3.232323,3.299663,3.232323,3.299663,0.946534,226200
1984-10-29,3.333333,3.333333,3.299663,3.299663,0.946534,378600
1984-11-05,3.367003,3.602694,3.367003,3.535353,1.014143,565400
1984-11-12,3.569024,3.585859,3.501683,3.501683,1.004484,462000
1984-11-19,3.501683,3.569024,3.468014,3.569024,1.023801,203400
1984-11-26,3.569024,3.569024,3.501683,3.552189,1.018972,54200
1984-12-03,3.552189,3.602694,3.468014,3.468014,0.994826,221200
1984-12-10,3.468014,3.518518,3.400673,3.434343,0.985167,249200
1984-12-17,3.434343,3.535353,3.400673,3.468014,0.994826,175000
1984-12-24,3.468014,3.535353,3.468014,3.535353,1.014143,177400
1984-12-31,3.535353,3.670034,3.535353,3.602694,1.033460,2358400
1985-01-07,3.602694,3.602694,3.468014,3.501683,1.004484,1251600
1985-01-14,3.501683,3.804714,3.501683,3.787879,1.086581,1753400
1985-01-21,3.787879,3.888889,3.787879,3.872054,1.110728,184400
1985-01-28,3.872054,3.939394,3.872054,3.872054,1.110728,222200
1985-02-04,3.872054,3.939394,3.855219,3.855219,1.105898,330400
1985-02-11,3.872054,3.905724,3.872054,3.905724,1.144892,2151000
1985-02-18,3.905724,4.006734,3.872054,3.939394,1.154762,296000
1985-02-25,4.006734,4.006734,3.838384,3.838384,1.125153,487000
1985-03-04,3.905724,3.939394,3.838384,3.838384,1.125153,414000
1985-03-11,3.939394,3.939394,3.838384,3.838384,1.125153,202200
1985-03-18,3.905724,3.905724,3.838384,3.905724,1.144892,50200
1985-03-25,3.905724,3.905724,3.804714,3.804714,1.115283,196200
1985-04-01,3.838384,3.872054,3.838384,3.838384,1.125153,499600
1985-04-08,3.872054,4.006734,3.872054,3.939394,1.154762,821000
1985-04-15,3.939394,4.175084,3.939394,4.175084,1.223850,1896600
1985-04-22,4.175084,4.242424,4.074074,4.208754,1.233720,281000
1985-04-29,4.175084,4.276094,4.175084,4.276094,1.253459,171000
1985-05-06,4.276094,4.276094,4.242424,4.242424,1.243590,293600
1985-05-13,4.242424,4.343434,4.242424,4.276094,1.253459,343400
1985-05-20,4.309764,4.343434,3.973064,3.973064,1.187670,377200
1985-05-27,4.006734,4.006734,3.939394,3.973064,1.187670,1193200
1985-06-03,4.074074,4.175084,4.074074,4.141414,1.237995,791000
1985-06-10,4.107744,4.343434,4.107744,4.276094,1.278255,213800
1985-06-17,4.276094,4.579124,4.276094,4.579124,1.368839,983000
1985-06-24,4.579124,4.713805,4.579124,4.646465,1.388970,621200
1985-07-01,4.646465,4.680135,4.612794,4.646465,1.388970,141800
1985-07-08,4.713805,4.713805,4.612794,4.612794,1.378904,285000
1985-07-15,4.680135,4.680135,4.579124,4.579124,1.368839,94400
1985-07-22,4.579124,4.612794,4.343434,4.343434,1.298385,142200
1985-07-29,4.410774,4.511785,4.343434,4.444445,1.328580,188000
1985-08-05,4.461279,4.478115,4.343434,4.377104,1.308450,786000
1985-08-12,4.343434,4.410774,4.242424,4.242424,1.268190,93400
1985-08-19,4.309764,4.309764,4.208754,4.208754,1.285290,92200
1985-08-26,4.175084,4.343434,4.141414,4.276094,1.305854,2726600
1985-09-02,4.292929,4.410774,4.276094,4.343434,1.326419,328400
1985-09-09,4.410774,4.427609,4.276094,4.276094,1.305854,130800
1985-09-16,4.208754,4.276094,4.175084,4.175084,1.275007,13200
1985-09-23,4.175084,4.175084,4.074074,4.074074,1.244160,441400
1985-09-30,4.107744,4.141414,4.074074,4.074074,1.244160,157800
1985-10-07,4.141414,4.141414,4.074074,4.074074,1.244160,144800
1985-10-14,4.074074,4.175084,4.074074,4.175084,1.275007,691000
1985-10-21,4.175084,4.377104,4.175084,4.377104,1.336701,202200
1985-10-28,4.393939,4.713805,4.393939,4.680135,1.429243,1489200
1985-11-04,4.680135,4.713805,4.579124,4.646465,1.418960,288600
1985-11-11,4.646465,4.747475,4.579124,4.579124,1.398395,62200
1985-11-18,4.579124,4.831650,4.545455,4.747475,1.478394,1999200
